"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"213008_at","213008_at","FANCI",-0.167967942117901,6.63162638383279,-2.0239863356741,0.0518868356485256,0.330908517102489,-4.10770533687778
"202570_s_at","202570_s_at","DLGAP4",0.148189910344885,6.66568851990673,2.02352074058928,0.0519375026302341,0.331023569257411,-4.10849874933727
"200021_at","200021_at","CFL1",0.136928043106066,13.7303866393305,2.02349600183699,0.0519401959658003,0.331023569257411,-4.10854090241558
"214253_s_at","214253_s_at","DTNB",-0.14761536874178,7.45753476202493,-2.02341108167758,0.0519494422516342,0.331023569257411,-4.10868559742506
"214659_x_at","214659_x_at","YLPM1",0.149512669179401,5.90139046115139,2.02326486787727,0.0519653657057332,0.33103037279041,-4.10893471976247
"208980_s_at","208980_s_at","UBC",0.156417512971789,13.6266489183271,2.0230231263553,0.0519917020355696,0.33110348569837,-4.10934657499682
"208714_at","208714_at","NDUFV1",0.226949505618537,10.0024440836926,2.02264659607201,0.0520327461645976,0.331270195081637,-4.10998799705033
"217525_at","217525_at","OLFML1",-0.135985763583808,5.80970090165671,-2.02238681464458,0.0520610805330785,0.331355914743955,-4.11043048481058
"209220_at","209220_at","GPC3",-0.163552099453424,6.44747265746034,-2.02211705828458,0.0520905172074836,0.331385699864385,-4.1108899182049
"208327_at","208327_at","CYP2A13",-0.163985294140198,7.61232291866977,-2.02204067314474,0.0520988552525672,0.331385699864385,-4.11102000466372
"220644_at","220644_at",NA,-0.149453395455689,6.89392985596232,-2.02193515542355,0.0521103752782303,0.331385699864385,-4.11119969887355
"206967_at","206967_at","CCNT1",-0.126321504057055,7.70182977327409,-2.02160064709592,0.0521469104194725,0.331523425071928,-4.1117693126079
"79005_at","79005_at","SLC35E1",-0.105956562081752,7.05548500684935,-2.02082157932054,0.0522320877403836,0.331808804982707,-4.1130956675112
"207669_at","207669_at","KRT83",-0.174720482483011,8.45624015082558,-2.02071664537294,0.0522435697470388,0.331808804982707,-4.11327428740667
"205766_at","205766_at","TCAP",-0.194367597322401,8.38591126743056,-2.02066527779629,0.052249191260851,0.331808804982707,-4.11336172342977
"215478_at","215478_at","RIMS2",-0.147200584751949,5.5136038480279,-2.02055443579853,0.0522613232867586,0.331808804982707,-4.11355038901574
"208134_x_at","208134_x_at","PSG2",-0.128710443087241,6.62246122685451,-2.02044341653522,0.0522734771941821,0.331808804982707,-4.11373934860582
"204355_at","204355_at","DHX30",0.144120023622909,7.77692013279314,2.02024019636225,0.0522957312864101,0.331808804982707,-4.11408521811238
"209767_s_at","209767_s_at",NA,-0.216676240865025,6.61643005883614,-2.02023743359595,0.0522960338867867,0.331808804982707,-4.11408992000955
"201165_s_at","201165_s_at","PUM1",0.271021456020891,8.6033682212748,2.01983106878922,0.0523405589728049,0.331974503117384,-4.11478145208346
"218225_at","218225_at","ECSIT",-0.133753310761669,8.24112882733002,-2.01945023110371,0.0523823172788064,0.331974503117384,-4.11542944931519
"212644_s_at","212644_s_at","MAPK1IP1L",0.367454223202928,6.44687686270958,2.01928877011826,0.0524000300709045,0.331974503117384,-4.11570414852921
"214393_at","214393_at","RND2",-0.132577072988416,5.80502437624672,-2.0192053456529,0.0524091840645065,0.331974503117384,-4.11584607507787
"206931_at","206931_at","ZNF141",-0.103552233109663,5.40341066777792,-2.01910694885564,0.0524199827453856,0.331974503117384,-4.11601346781569
"214752_x_at","214752_x_at","FLNA",-0.262528079201864,8.81833578773387,-2.0190131003128,0.0524302840921802,0.331974503117384,-4.11617311739845
"205272_s_at","205272_s_at",NA,-0.276033334178678,7.229527712007,-2.01899615360242,0.0524321444483585,0.331974503117384,-4.11620194554944
"209914_s_at","209914_s_at","NRXN1",-0.120554805939344,5.8914905253701,-2.018912447905,0.0524413342446346,0.331974503117384,-4.11634433517184
"204070_at","204070_at","PLAAT4",0.482403775596795,8.37321758329582,2.01866544131986,0.0524684605959666,0.332051890786687,-4.11676448613241
"212148_at","212148_at","PBX1",-0.27039884531467,7.23476428844299,-2.01825897241957,0.0525131259672554,0.332240200433945,-4.11745579447557
"200876_s_at","200876_s_at","PSMB1",0.340495619233876,9.31820533740374,2.01788723610536,0.0525540039179076,0.332404447715792,-4.11808794004846
"205377_s_at","205377_s_at","ACHE",0.166075885717993,6.80874632109647,2.01762951228405,0.0525823608866564,0.332423812977291,-4.11852615401676
"203859_s_at","203859_s_at","PALM",-0.13754442841279,7.84285732454142,-2.01758825004744,0.0525869021561258,0.332423812977291,-4.11859630931073
"214179_s_at","214179_s_at","NFE2L1",-0.151110367531802,9.57431293573036,-2.01743721718471,0.0526035275777417,0.332434601535683,-4.11885309080341
"201818_at","201818_at","LPCAT1",0.239119419859524,7.57123365337181,2.0168061165377,0.052673047906013,0.332779565208304,-4.11992591401973
"206053_at","206053_at","ZNF510",-0.127500654469865,7.06554294070802,-2.01649715173503,0.0527071120177964,0.332817023103837,-4.12045103954421
"219579_at","219579_at","RAB3IL1",-0.203882142243451,9.06224845615622,-2.0164814049807,0.0527088486529391,0.332817023103837,-4.1204778015781
"220735_s_at","220735_s_at","SENP7",-0.0767399344969233,5.31732200792588,-2.01624153423698,0.0527353090731843,0.332889771126846,-4.12088544912305
"220243_at","220243_at","ZBTB44",-0.149420721670965,6.67224178043696,-2.01603690456286,0.0527578912231315,0.332908795082181,-4.12123317778029
"200926_at","200926_at","RPS23",-0.125011231193014,13.2672913431665,-2.01594349057102,0.0527682028555519,0.332908795082181,-4.12139190809436
"220874_at","220874_at","EPB41",-0.116596344236276,5.88823855220837,-2.01572886581155,0.0527919012057413,0.332964034692198,-4.12175658061077
"219423_x_at","219423_x_at","TNFRSF25",-0.150225687832057,6.49690222506055,-2.01551652956845,0.052815356053217,0.333017707677939,-4.12211733619008
"202352_s_at","202352_s_at","PSMD12",0.311373679947019,6.93474577106521,2.01408813122644,0.052973375963405,0.333792800711455,-4.1245434236535
"208664_s_at","208664_s_at","TTC3",0.183043047691795,7.1726754061116,2.01388680383095,0.0529956815965817,0.333792800711455,-4.12488526846352
"201373_at","201373_at","PLEC",0.192926638661278,9.58509055830977,2.01386990668049,0.0529975540545525,0.333792800711455,-4.12491395790136
"218955_at","218955_at","BRF2",-0.116926072061293,9.19364834238172,-2.01386406224226,0.0529982017195677,0.333792800711455,-4.12492388105032
"219163_at","219163_at","ZNF562",-0.166129131763252,6.73387455985669,-2.01305538609811,0.0530878840230604,0.334207168248203,-4.12629670818291
"210570_x_at","210570_x_at","MAPK9",-0.156849858990443,7.56296959898052,-2.01300037279604,0.0530939898397271,0.334207168248203,-4.1263900850816
"217039_x_at","217039_x_at","ELK2AP",-0.141436563186419,8.75475734080979,-2.01278726578318,0.0531176479774019,0.334261663338166,-4.12675178457128
"215583_at","215583_at","TMEM63A",-0.144964940733256,6.56583958674775,-2.01240086399452,0.0531605680698725,0.334437306126756,-4.12740753868975
"203083_at","203083_at","THBS2",-0.124900223129379,6.95511202747784,-2.01181798567581,0.0532253696067537,0.334559772781277,-4.12839655113406
"AFFX-HUMGAPDH/M33197_5_at","AFFX-HUMGAPDH/M33197_5_at","GAPDH",0.257915174002347,12.5465996399329,2.01180967104504,0.0532262944873716,0.334559772781277,-4.12841065763195
"204457_s_at","204457_s_at","GAS1",-0.15369817232863,5.78555206017665,-2.01171674476796,0.0532366321307181,0.334559772781277,-4.12856831222333
"218046_s_at","218046_s_at","MRPS16",0.213769569520456,8.06144217558806,2.01158206656251,0.0532516176196072,0.334559772781277,-4.12879679163429
"217665_at","217665_at","ZNF813",-0.100597958847289,5.07784694841153,-2.01145549887018,0.0532657040330068,0.334559772781277,-4.12901150128419
"208799_at","208799_at","PSMB5",0.18948337416262,9.65908329813737,2.01141583113783,0.0532701195453023,0.334559772781277,-4.12907879161791
"210162_s_at","210162_s_at","NFATC1",-0.102439517270367,6.45349152295266,-2.0111556388999,0.0532990901389554,0.334647400835825,-4.12952014400665
"AFFX-BioDn-3_at","AFFX-BioDn-3_at",NA,-0.371905693499563,12.7172012274213,-2.01063676907729,0.0533569039342587,0.334870181054001,-4.13040015230328
"220779_at","220779_at","PADI3",-0.136668802835684,7.17179043485203,-2.01056748123054,0.0533646283230605,0.334870181054001,-4.13051765234002
"203429_s_at","203429_s_at","SUCO",0.190697598927548,6.46283683947887,2.01007733919565,0.0534192986376747,0.335104318252589,-4.13134876093725
"208046_at","208046_at","H4C1",-0.126273767186914,5.96668791964803,-2.00996337368271,0.0534320173563456,0.335104318252589,-4.13154198470667
"220594_at","220594_at","OGT",-0.10432433873437,5.83703542087415,-2.0093272169479,0.0535030621735436,0.335455468321067,-4.1326204116007
"220491_at","220491_at","HAMP",-0.151898245066152,7.20234890285377,-2.00869714984472,0.0535735085383102,0.33566731681727,-4.1336882639003
"216749_at","216749_at",NA,-0.123543942387496,5.7661205821829,-2.00864053949701,0.0535798419918714,0.33566731681727,-4.13378419617927
"203489_at","203489_at","SIVA1",0.196366560384052,7.77621509340662,2.00862087490583,0.0535820421809912,0.33566731681727,-4.13381751945615
"203632_s_at","203632_s_at","GPRC5B",-0.107059735320383,6.23312571636297,-2.00760394775323,0.0536959299359077,0.336286230118558,-4.1355404544496
"207344_at","207344_at","AKAP3",-0.132250051582925,5.92047130506865,-2.00723352637399,0.0537374668795466,0.336409607497066,-4.13616788112812
"212613_at","212613_at","BTN3A2",-0.185121676503564,6.54741631677332,-2.00714618404222,0.0537472650537584,0.336409607497066,-4.13631581060206
"205110_s_at","205110_s_at","FGF13",-0.0966057598716237,5.78590184254816,-2.00680290540023,0.0537857896639102,0.336409607497066,-4.13689716624944
"209880_s_at","209880_s_at","SELPLG",-0.170975527312532,8.54912944498667,-2.00665442350148,0.0538024606135692,0.336409607497066,-4.13714860305817
"220936_s_at","220936_s_at","H2AJ",-0.0948397780119707,5.24177276936088,-2.00636228741902,0.053835273698418,0.336409607497066,-4.137643260907
"216061_x_at","216061_x_at","PDGFB",-0.14013678788905,7.9374814501271,-2.00617795330405,0.0538559873578447,0.336409607497066,-4.13795535595296
"203453_at","203453_at","SCNN1A",0.3608383280752,10.3372639216509,2.00604421675161,0.0538710197315839,0.336409607497066,-4.13818177113471
"215759_at","215759_at","ANKRD53",-0.166242691623792,6.28246310473323,-2.00579709340694,0.0538988067835741,0.336409607497066,-4.13860011978558
"213595_s_at","213595_s_at","CDC42BPA",-0.137351302090682,7.14228320869412,-2.00577254420891,0.0539015678311723,0.336409607497066,-4.13864167637725
"220676_at","220676_at","ADAMTS8",-0.11321409859425,5.66168059897401,-2.00572200256923,0.0539072526382517,0.336409607497066,-4.13872723146895
"207820_at","207820_at","ADH1A",-0.10924054826141,6.89129176194151,-2.00569129287322,0.0539107070506704,0.336409607497066,-4.13877921496391
"218681_s_at","218681_s_at","SDF2L1",0.360317657975234,8.76952275137018,2.00565776840912,0.0539144783067229,0.336409607497066,-4.1388359624467
"218460_at","218460_at","DNAAF5",0.142639569020645,8.19827566466134,2.00553425345019,0.0539283748278954,0.336409607497066,-4.13904503239106
"203441_s_at","203441_s_at","CDH2",-0.158703810918545,6.66211801437831,-2.00551060886388,0.0539310354101373,0.336409607497066,-4.13908505375193
"221083_at","221083_at","KCNQ4",-0.157038745573518,6.32134882355323,-2.00534359221902,0.053949832059028,0.336409607497066,-4.13936773984999
"218448_at","218448_at","GID8",0.198462002493988,8.7496347286667,2.00506389119364,0.05398132346856,0.336409607497066,-4.13984111186966
"219878_s_at","219878_s_at","KLF13",0.233410248357115,6.75108915410429,2.00491365558845,0.0539982450752754,0.336409607497066,-4.14009535344932
"218444_at","218444_at","ALG12",-0.118753216516196,7.1238247448,-2.00483239212359,0.054007400024966,0.336409607497066,-4.14023286851888
"210164_at","210164_at","GZMB",0.0951328960533049,5.69492163285808,2.00480228736632,0.0540107919009567,0.336409607497066,-4.14028381111414
"215389_s_at","215389_s_at","TNNT2",-0.132556047330738,7.03339898757949,-2.00474210777232,0.0540175728413815,0.336409607497066,-4.14038564395896
"215491_at","215491_at","MYCL",-0.147922779189294,7.29402661351199,-2.00406969088407,0.0540933904529125,0.336531251159133,-4.14152331808607
"210767_at","210767_at","NF2",-0.112312515797367,5.39616049694261,-2.00405902790239,0.0540945934961212,0.336531251159133,-4.14154135667561
"201997_s_at","201997_s_at","SPEN",0.21095504822976,8.87469925657256,2.00402617751047,0.0540982999652423,0.336531251159133,-4.14159692930453
"204069_at","204069_at","MEIS1",-0.160237295151088,6.16676882193472,-2.0037269004505,0.0541320772755542,0.336531251159133,-4.14210318146988
"1438_at","1438_at","EPHB3",0.253739087681129,8.51909316466029,2.00370333556936,0.0541347376636201,0.336531251159133,-4.14214304103412
"209163_at","209163_at","CYB561",0.265383672727872,7.79901305694679,2.00369039543555,0.0541361986056715,0.336531251159133,-4.14216492888397
"215313_x_at","215313_x_at","HLA-A",0.255819900304322,13.4989801531439,2.00354138997173,0.0541530238227177,0.336531251159133,-4.14241695955566
"210161_at","210161_at","NFATC1",-0.15608707538933,7.74033455633729,-2.00336592627419,0.0541728424923726,0.336531251159133,-4.14271372420779
"201714_at","201714_at","TUBG1",0.190356144961355,6.68118956165639,2.00336427820411,0.0541730286724323,0.336531251159133,-4.14271651152378
"209950_s_at","209950_s_at","VILL",0.318807555420442,8.53016509484085,2.00300320915629,0.0542138316312914,0.336637437676707,-4.14332713201498
"209432_s_at","209432_s_at","CREB3",0.191013668379805,8.63439722517053,2.00274138922497,0.0542434356857357,0.336637437676707,-4.14376985624453
"219894_at","219894_at","MAGEL2",-0.149955800263066,6.17645405115014,-2.00269517511169,0.0542486625990206,0.336637437676707,-4.14384799747025
"221241_s_at","221241_s_at","BCL2L14",-0.225758469588655,8.73508692728834,-2.00267847537313,0.0542505514830612,0.336637437676707,-4.14387623392464
"215852_x_at","215852_x_at","SOGA1",-0.146475420621864,6.50254147803566,-2.00247627808025,0.054273426308333,0.336685623170541,-4.14421810162013
"203746_s_at","203746_s_at","HCCS",0.159794062226801,8.86447403489925,2.00217073564169,0.0543080087269887,0.336806389775533,-4.14473465244828
"201895_at","201895_at","ARAF",0.190198162043373,8.64499420936459,2.0015684410191,0.0543762351852134,0.336921089450224,-4.14575272050235
"204064_at","204064_at","THOC1",-0.110612419899274,7.95717422866859,-2.00153622193809,0.0543798869984043,0.336921089450224,-4.14580717446002
"201805_at","201805_at","PRKAG1",-0.127267568826687,9.28992691103435,-2.00132300446746,0.0544040591605764,0.336921089450224,-4.1461675200022
"200642_at","200642_at","SOD1",0.25468939463315,10.8331446577261,2.00124426256221,0.0544129883980547,0.336921089450224,-4.14630058951624
"201094_at","201094_at","RPS29",-0.162735270191137,13.2565065438104,-2.00120610237544,0.0544173161791837,0.336921089450224,-4.14636507673508
"212419_at","212419_at","ZCCHC24",-0.150444852451094,7.52623710698204,-2.00040326229044,0.0545084369192569,0.336921089450224,-4.1477215894603
"213941_x_at","213941_x_at","RPS7",-0.162701389260677,12.376404143808,-2.00039516735432,0.0545093563583799,0.336921089450224,-4.14773526493287
"37408_at","37408_at","MRC2",-0.109318743404053,8.12233758589062,-2.00030372024922,0.0545197440479648,0.336921089450224,-4.14788975152277
"202916_s_at","202916_s_at","FAM20B",-0.129859678144294,6.14885050449243,-2.00010367712693,0.0545424734566644,0.336921089450224,-4.14822767685715
"201585_s_at","201585_s_at",NA,0.173356665686351,8.58720435241749,1.99998738653928,0.0545556905033895,0.336921089450224,-4.14842411054631
"213970_at","213970_at","RABL3",-0.143091786522854,6.73679155317124,-1.99989579656045,0.0545661021684302,0.336921089450224,-4.14857881487403
"215484_at","215484_at",NA,-0.232023765629125,7.17217491725874,-1.99989076479828,0.0545666742139878,0.336921089450224,-4.14858731385295
"206618_at","206618_at","IL18R1",-0.128911057759582,5.97371395637158,-1.99981808615819,0.0545749374107647,0.336921089450224,-4.1487100710942
"214813_at","214813_at","ZNF75D",-0.0922526384149069,6.20045636314659,-1.99977598676284,0.0545797244020473,0.336921089450224,-4.1487811771929
"200904_at","200904_at","HLA-E",0.31162323944692,9.98005152997281,1.99974305723513,0.0545834689725043,0.336921089450224,-4.14883679455579
"208598_s_at","208598_s_at","HUWE1",0.147078531283904,9.04652617416167,1.99962981979515,0.0545963474480552,0.336921089450224,-4.14902804526102
"215932_at","215932_at","MAGEC2",-0.190602108472205,6.82991535260538,-1.99962176016413,0.0545972641700056,0.336921089450224,-4.14904165714682
"205775_at","205775_at","FAM50B",-0.141115181620765,7.17724891430544,-1.99952029783717,0.0546088058938492,0.336921089450224,-4.14921301304063
"221956_at","221956_at","LRCH4",-0.191754740958833,8.88214395775529,-1.99944834686479,0.054616991884186,0.336921089450224,-4.14933452437488
"206159_at","206159_at","GDF10",-0.158776411337781,5.95668662687041,-1.99934365070477,0.0546289052723449,0.336921089450224,-4.14951133017374
"218451_at","218451_at","CDCP1",0.230713378197651,8.23797833953368,1.99899740169501,0.0546683211966042,0.337070891318188,-4.15009600931722
"209403_at","209403_at",NA,-0.182135367623169,6.96336603645372,-1.99787408242324,0.0547963679183755,0.337715419382212,-4.15199233382228
"200038_s_at","200038_s_at",NA,-0.181643258338536,12.1333218685799,-1.99781450561911,0.0548031663818193,0.337715419382212,-4.15209288573225
"222214_at","222214_at",NA,-0.131605691783086,5.52339477771183,-1.99743350823122,0.0548466604456596,0.337748455949313,-4.15273586834565
"204781_s_at","204781_s_at","FAS",-0.21101261994252,7.81977372908568,-1.99718635922191,0.054874890746774,0.337748455949313,-4.153152915272
"208816_x_at","208816_x_at","ANXA2P2",0.180986092157598,10.0744158882563,1.99718411197808,0.0548751474938731,0.337748455949313,-4.15315670716369
"212151_at","212151_at","PBX1",-0.202427577822798,8.69573381916069,-1.99702936767159,0.0548928295256226,0.337748455949313,-4.15341780760808
"202920_at","202920_at","ANK2",-0.154330248087693,5.72221770214085,-1.99697719721973,0.0548987919650262,0.337748455949313,-4.15350583152004
"218000_s_at","218000_s_at","PHLDA1",0.447173732112732,7.56530008136672,1.99677759495467,0.0549216092775565,0.337748455949313,-4.15384259191459
"208479_at","208479_at","KCNA1",-0.183267374321319,7.24829913788908,-1.99677493343142,0.0549219135827286,0.337748455949313,-4.15384708215216
"214580_x_at","214580_x_at",NA,-0.319388542076317,6.76439901787101,-1.99663746529454,0.0549376330047022,0.337748455949313,-4.15407899760016
"207177_at","207177_at","PTGFR",-0.0851992667718511,5.18682800207374,-1.9965735550108,0.054944942459106,0.337748455949313,-4.15418681328813
"213506_at","213506_at","F2RL1",0.544094374676771,9.81804165590054,1.99604243383654,0.0550057200240254,0.338028808410192,-4.15508270662399
"211856_x_at","211856_x_at","CD28",-0.110810079356511,6.24792218612513,-1.99590899227377,0.0550209993332281,0.338029481153107,-4.15530776729284
"208853_s_at","208853_s_at","CANX",0.39399920372564,8.93233034604439,1.99567562770279,0.0550477289440999,0.338100480722541,-4.15570132958714
"216728_at","216728_at",NA,-0.108278859923159,5.37293224313607,-1.99541965758451,0.0550770608681761,0.338187420040112,-4.15613297576743
"211224_s_at","211224_s_at","ABCB11",-0.124884723827383,6.12822304318911,-1.9948707492836,0.0551400070574874,0.338480654893111,-4.15705846791627
"204307_at","204307_at","TECPR2",-0.105930535855251,6.72058790515184,-1.9946530326629,0.0551649911967858,0.33854075980115,-4.15742549823134
"203618_at","203618_at","FAIM2",-0.148879673797911,7.99101902436799,-1.99382440828025,0.0552601708827676,0.339031494433015,-4.15882213220177
"207020_at","207020_at",NA,-0.151486354480629,7.14077283415943,-1.99317009697582,0.0553354296634208,0.339399774068265,-4.15992465642756
"206373_at","206373_at","ZIC1",-0.121484740044839,5.63728202433596,-1.99277974098772,0.0553803710476775,0.339504086580577,-4.16058228270346
"213676_at","213676_at","TMEM151B",-0.17141539036974,6.91396062082033,-1.99260403947211,0.0554006098484675,0.339504086580577,-4.16087825259051
"217668_at","217668_at","LRRC75B",-0.154824099902007,6.12772230668859,-1.99257875449005,0.0554035229212073,0.339504086580577,-4.160920843629
"220997_s_at","220997_s_at","DIAPH3",-0.105600400363617,5.28767548900094,-1.99236578893888,0.0554280639165147,0.339504086580577,-4.16127955525205
"214244_s_at","214244_s_at","ATP6V0E1",-0.114305293329104,6.76176417963989,-1.99231648356973,0.0554337469556176,0.339504086580577,-4.16136259936473
"215158_s_at","215158_s_at","DEDD",0.103473038208758,8.9247339015767,1.99222881773442,0.0554438527607019,0.339504086580577,-4.16151024948439
